penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1934,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Public holiday,225,AD,59.74,false,BR89790,2025-07-01,,11,2025,2025-06-03T01:20:06+00:00
1944,21694,All full-time and part-time adult employees—overtime rates,1,Public holiday,250,AD,66.38,false,BR89790,2025-07-01,,6,2025,2025-06-03T01:20:02+00:00
1946,21695,Casual adult employees other than shiftworkers—ordinary and penalty rates,1,Saturday,150,AD,39.83,false,BR89790,2025-07-01,,6,2025,2025-06-03T01:20:01+00:00
1932,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Saturday,125,AD,33.19,false,BR89790,2025-07-01,,11,2025,2025-06-03T01:20:06+00:00
1947,21695,Casual adult employees other than shiftworkers—ordinary and penalty rates,1,Sunday,175,AD,46.46,false,BR89790,2025-07-01,,6,2025,2025-06-03T01:20:01+00:00
1933,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Sunday,150,AD,39.83,false,BR89790,2025-07-01,,11,2025,2025-06-03T01:20:06+00:00
1943,21694,All full-time and part-time adult employees—overtime rates,1,Sunday – all day,200,AD,53.1,false,BR89790,2025-07-01,,6,2025,2025-06-03T01:20:02+00:00
1990,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,AP,31.64,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
1990,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,AP,31.64,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
5397,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,AP,31.64,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:26+00:00
1988,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,AP,21.09,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
5395,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,AP,21.09,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:27+00:00
5395,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,AP,23.19,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:27+00:00
1989,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,AP,24.61,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
5396,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,AP,24.61,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:27+00:00
5396,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,AP,27.06,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:27+00:00
1986,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,AP,15.82,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:32+00:00
5393,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,AP,17.39,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:28+00:00
5393,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,AP,15.82,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:28+00:00
5394,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,AP,18.28,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:28+00:00
1987,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,AP,18.28,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
5394,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,AP,20.1,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:28+00:00
1981,21702,Junior apprentice who began apprenticeship before 1 January 2014—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,AP,17.58,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:32+00:00
1996,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,AP,19.33,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:30+00:00
1996,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,AP,17.58,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:30+00:00
1992,21704,Junior apprentice who began apprenticeship before 1 January 2014—overtime rates,1,Monday to Saturday – after 3 hours,200,AP,28.12,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
5399,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Monday to Saturday – after 3 hours,200,AP,28.12,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:26+00:00
5399,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Monday to Saturday – after 3 hours,200,AP,30.92,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:26+00:00
1991,21704,Junior apprentice who began apprenticeship before 1 January 2014—overtime rates,1,Monday to Saturday – first 3 hours,150,AP,21.09,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
5398,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Monday to Saturday – first 3 hours,150,AP,23.19,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:26+00:00
5398,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Monday to Saturday – first 3 hours,150,AP,21.09,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:26+00:00
1980,21702,Junior apprentice who began apprenticeship before 1 January 2014—ordinary and penalty rates,1,Ordinary hours,100,AP,14.06,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:33+00:00
1995,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Ordinary hours,100,AP,15.46,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:30+00:00
1995,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Ordinary hours,100,AP,14.06,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:30+00:00
5392,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,AP,20.1,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:28+00:00
5392,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,AP,18.28,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:28+00:00
1985,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,1,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,AP,18.28,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:32+00:00
5401,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Public holiday,250,AP,35.15,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:25+00:00
1999,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Public holiday,225,AP,31.64,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:29+00:00
5401,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Public holiday,250,AP,38.65,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:25+00:00
1999,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Public holiday,225,AP,34.79,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:29+00:00
1994,21704,Junior apprentice who began apprenticeship before 1 January 2014—overtime rates,1,Public holiday,250,AP,35.15,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
1984,21702,Junior apprentice who began apprenticeship before 1 January 2014—ordinary and penalty rates,1,Public holiday,225,AP,31.64,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:32+00:00
1997,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Saturday,125,AP,19.33,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:30+00:00
1982,21702,Junior apprentice who began apprenticeship before 1 January 2014—ordinary and penalty rates,1,Saturday,125,AP,17.58,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:32+00:00
1997,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Saturday,125,AP,17.58,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:30+00:00
1998,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Sunday,150,AP,21.09,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:29+00:00
1983,21702,Junior apprentice who began apprenticeship before 1 January 2014—ordinary and penalty rates,1,Sunday,150,AP,21.09,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:32+00:00
1998,21705,Junior apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Sunday,150,AP,23.19,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:29+00:00
5400,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Sunday - all day,200,AP,28.12,false,BR100015,2025-07-01,,6,2025,2025-06-03T01:19:25+00:00
5400,22632,Junior apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Sunday - all day,200,AP,30.92,false,BR100039,2025-07-01,,6,2025,2025-06-03T01:19:25+00:00
1993,21704,Junior apprentice who began apprenticeship before 1 January 2014—overtime rates,1,Sunday – all day,200,AP,28.12,false,BR100011,2025-07-01,,6,2025,2025-06-03T01:19:31+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,53.1,false,BR99918,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,46.48,false,BR99917,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,39.83,false,BR99916,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,53.78,false,BR99919,2025-07-01,,10,2025,2025-06-03T01:19:49+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,47.79,false,BR99918,2025-07-01,,10,2025,2025-06-03T01:19:49+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,59.75,false,BR99919,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,59.74,false,BR99920,2025-07-01,,10,2025,2025-06-03T01:19:49+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,46.48,false,BR99917,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,33.2,false,BR99915,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,26.89,false,BR99914,2025-07-01,,10,2025,2025-06-03T01:19:49+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,41.83,false,BR99917,2025-07-01,,10,2025,2025-06-03T01:19:49+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,47.79,false,BR99918,2025-07-01,,10,2025,2025-06-03T01:19:49+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,53.1,false,BR99918,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,39.83,false,BR99916,2025-07-01,,10,2025,2025-06-03T01:19:33+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,41.83,false,BR99919,2025-07-01,,10,2025,2025-06-03T01:19:35+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,27.88,false,BR99916,2025-07-01,,10,2025,2025-06-03T01:19:35+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,37.17,false,BR99918,2025-07-01,,10,2025,2025-06-03T01:19:35+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,20.91,false,BR99914,2025-07-01,,10,2025,2025-06-03T01:19:35+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,31.86,false,BR99918,2025-07-01,,10,2025,2025-06-03T01:19:50+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,35.85,false,BR99919,2025-07-01,,10,2025,2025-06-03T01:19:51+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,23.9,false,BR99916,2025-07-01,,10,2025,2025-06-03T01:19:50+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,17.93,false,BR99914,2025-07-01,,10,2025,2025-06-03T01:19:50+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,23.24,false,BR99915,2025-07-01,,10,2025,2025-06-03T01:19:35+00:00
